"","site_code","class","family_cor","fish_sp","genus","sp","nb_sample","nb_guts","nb_empty","item_raw","item_phylum","item_class","item_ord","item_fam","item_gen","item_sp","item_freq","item_volper","time","grp1","grp6"
"5649","haw","Actinopterygii","Mullidae","Mulloidichthys flavolineatus","Mulloidichthys","flavolineatus",23,13,10,"Echinoids","Echinodermata","Echinoidea",NA,NA,NA,NA,0.076923077,NA,NA,"Echinoidea","Echinoidea"
"5650","haw","Actinopterygii","Mullidae","Mulloidichthys flavolineatus","Mulloidichthys","flavolineatus",23,13,10,"Xanthids","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.076923077,NA,NA,"Brachyura","Decapoda"
"5651","haw","Actinopterygii","Mullidae","Mulloidichthys flavolineatus","Mulloidichthys","flavolineatus",23,13,10,"Shrimp","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.076923077,NA,NA,"Shrimp","Decapoda"
"5652","haw","Actinopterygii","Mullidae","Mulloidichthys flavolineatus","Mulloidichthys","flavolineatus",23,13,10,"Sand_Foraminifera_Debris",NA,NA,NA,NA,NA,NA,1,NA,NA,"Detritus","Detritus"
"5653","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Xanthids","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.833333333,NA,NA,"Brachyura","Decapoda"
"5654","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.444444444,NA,NA,"Shrimp","Decapoda"
"5655","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Megalopa_larvae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.277777778,NA,NA,"Zooplankton","Zooplankton"
"5656","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Prosobranch gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.166666667,NA,NA,"Gastropoda","Gastropoda"
"5657","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Tanaid","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,0.111111111,NA,NA,"Tanaidacea","Zooplankton"
"5658","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.111111111,NA,NA,"Amphipoda","Zooplankton"
"5659","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Stenopid","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.055555556,NA,NA,"Shrimp","Decapoda"
"5660","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.055555556,NA,NA,"Ostracoda","Zooplankton"
"5661","haw","Actinopterygii","Mullidae","Parupeneus multifasciatus","Parupeneus","multifasciatus",30,18,12,"Debris",NA,NA,NA,NA,NA,NA,0.388888889,NA,NA,"Detritus","Detritus"
"5662","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Xanthids","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.833333333,NA,NA,"Brachyura","Decapoda"
"5663","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.5,NA,NA,"Actinopterygii","Actinopterygii"
"5664","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Megalopa_larvae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.416666667,NA,NA,"Zooplankton","Zooplankton"
"5665","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.583333333,NA,NA,"Shrimp","Decapoda"
"5666","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Octopods","Mollusca","Cephalopoda","Octopoda",NA,NA,NA,0.166666667,NA,NA,"Cephalopoda","Cephalopoda"
"5667","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Oxyrhynchid","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.166666667,NA,NA,"Brachyura","Decapoda"
"5668","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Prosobranch gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.166666667,NA,NA,"Gastropoda","Gastropoda"
"5669","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,0.083333333,NA,NA,"Annelida","Worm"
"5670","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.083333333,NA,NA,"Amphipoda","Zooplankton"
"5671","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,12,15,"Debris",NA,NA,NA,NA,NA,NA,0.166666667,NA,NA,"Detritus","Detritus"
"5672","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Xanthids","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.818181818,NA,NA,"Brachyura","Decapoda"
"5673","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.818181818,NA,NA,"Shrimp","Decapoda"
"5674","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Megalopa_larvae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.272727273,NA,NA,"Zooplankton","Zooplankton"
"5675","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Octopods","Mollusca","Cephalopoda","Octopoda",NA,NA,NA,0.090909091,NA,NA,"Cephalopoda","Cephalopoda"
"5676","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Grapsidae","Arthropoda","Malacostraca","Decapoda","Grapsidae",NA,NA,0.090909091,NA,NA,"Brachyura","Decapoda"
"5677","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Oxyrhynchid","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.090909091,NA,NA,"Brachyura","Decapoda"
"5678","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.090909091,NA,NA,"Actinopterygii","Actinopterygii"
"5679","haw","Actinopterygii","Mullidae","Parupeneus trifasciatus","Parupeneus","trifasciatus",27,11,16,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.181818182,NA,NA,"Amphipoda","Zooplankton"
"5680","haw","Actinopterygii","Mullidae","Parupeneus porphyreus","Parupeneus","porphyreus",11,5,6,"Xanthids","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,1,NA,NA,"Brachyura","Decapoda"
"5681","haw","Actinopterygii","Mullidae","Parupeneus porphyreus","Parupeneus","porphyreus",11,5,6,"Hippid Crab","Arthropoda","Malacostraca","Decapoda","Hippidae",NA,NA,0.2,NA,NA,"Anomura","Decapoda"
"5682","haw","Actinopterygii","Mullidae","Parupeneus porphyreus","Parupeneus","porphyreus",11,5,6,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.2,NA,NA,"Shrimp","Decapoda"
"5683","haw","Actinopterygii","Mullidae","Parupeneus porphyreus","Parupeneus","porphyreus",11,5,6,"Prosobranch gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.2,NA,NA,"Gastropoda","Gastropoda"
"5684","haw","Actinopterygii","Mullidae","Parupeneus porphyreus","Parupeneus","porphyreus",11,5,6,"Chitons","Mollusca","Polyplacophora",NA,NA,NA,NA,0.2,NA,NA,"Polyplacophora","Polyplacophora"
"5685","haw","Actinopterygii","Mullidae","Parupeneus porphyreus","Parupeneus","porphyreus",11,5,6,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.2,NA,NA,"Amphipoda","Zooplankton"
"5686","haw","Actinopterygii","Mullidae","Parupeneus porphyreus","Parupeneus","porphyreus",11,5,6,"Debris",NA,NA,NA,NA,NA,NA,0.2,NA,NA,"Detritus","Detritus"
"5687","haw","Actinopterygii","Mullidae","Parupeneus cyclostomus","Parupeneus","cyclostomus",20,15,5,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.866666667,NA,NA,"Actinopterygii","Actinopterygii"
"5688","haw","Actinopterygii","Mullidae","Parupeneus cyclostomus","Parupeneus","cyclostomus",20,15,5,"Xanthids","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.133333333,NA,NA,"Brachyura","Decapoda"
"5689","haw","Actinopterygii","Mullidae","Parupeneus cyclostomus","Parupeneus","cyclostomus",20,15,5,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.066666667,NA,NA,"Shrimp","Decapoda"
"5690","haw","Actinopterygii","Kyphosidae","Kyphosus cinerascens","Kyphosus","cinerascens",3,3,0,"Algae_benthic_bitten",NA,NA,NA,NA,NA,NA,1,NA,NA,"Algae","Benthic autotroph"
"5691","haw","Actinopterygii","Pomacanthidae","Apolemichthys arcuatus","Apolemichthys","arcuatus",6,6,0,"Sponges","Porifera",NA,NA,NA,NA,NA,1,NA,NA,"Porifera","Porifera"
"5692","haw","Actinopterygii","Pomacanthidae","Centropyge potteri","Centropyge","potteri",5,5,0,"Filamentous_algae",NA,NA,NA,NA,NA,NA,1,NA,NA,"Algae","Benthic autotroph"
"5693","haw","Actinopterygii","Pomacanthidae","Centropyge potteri","Centropyge","potteri",5,5,0,"Debris_Sand_Foraminifera",NA,NA,NA,NA,NA,NA,1,NA,NA,"Detritus","Detritus"
"5694","haw","Actinopterygii","Pomacanthidae","Centropyge potteri","Centropyge","potteri",5,5,0,"Diatoms",NA,NA,NA,NA,NA,NA,1,NA,NA,"Phytoplankton","Phytoplankton"
"5695","haw","Actinopterygii","Pomacanthidae","Centropyge potteri","Centropyge","potteri",5,5,0,"Sponges","Porifera",NA,NA,NA,NA,NA,1,NA,NA,"Porifera","Porifera"
"5696","haw","Actinopterygii","Pomacanthidae","Centropyge potteri","Centropyge","potteri",5,5,0,"Harpacticoida","Arthropoda","Hexanauplia","Harpacticoida",NA,NA,NA,0.2,NA,NA,"Copepoda","Zooplankton"
"5697","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Sabellids","Annelida","Polychaeta","Sabellida","Sabellidae",NA,NA,0.625,NA,NA,"Annelida","Worm"
"5698","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Nemerteans","Nemertea",NA,NA,NA,NA,NA,0.4375,NA,NA,"Nemertea","Worm"
"5699","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Echinoids podia pedicellaria","Echinodermata","Echinoidea",NA,NA,NA,NA,0.5625,NA,NA,"Echinoidea","Echinoidea"
"5700","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,0.5,NA,NA,"Copepoda","Zooplankton"
"5701","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Terebellids","Annelida","Polychaeta","Terebellida","Terebellidae",NA,NA,0.4375,NA,NA,"Annelida","Worm"
"5702","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.4375,NA,NA,"Amphipoda","Zooplankton"
"5703","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.5,NA,NA,"Hydrozoa","Medusozoa"
"5704","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Caridean","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.125,NA,NA,"Shrimp","Decapoda"
"5705","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Caprellids","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,0.25,NA,NA,"Amphipoda","Zooplankton"
"5706","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.1875,NA,NA,"Sipuncula","Worm"
"5707","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Prosobranch gastropods eggs","Mollusca","Gastropoda",NA,NA,NA,NA,0.1875,NA,NA,"Zooplankton","Zooplankton"
"5708","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Megalopa_larvae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.125,NA,NA,"Zooplankton","Zooplankton"
"5709","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.0625,NA,NA,"Isopoda","Zooplankton"
"5710","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Demersal_fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.0625,NA,NA,"Zooplankton","Zooplankton"
"5711","haw","Actinopterygii","Chaetodontidae","Forcipiger flavissimus","Forcipiger","flavissimus",27,16,11,"Algae_frags",NA,NA,NA,NA,NA,NA,0.125,NA,NA,"Algae","Benthic autotroph"
"5712","haw","Actinopterygii","Chaetodontidae","Forcipiger longirostris","Forcipiger","longirostris",26,22,4,"Shrimp","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,1,NA,NA,"Shrimp","Decapoda"
"5713","haw","Actinopterygii","Chaetodontidae","Forcipiger longirostris","Forcipiger","longirostris",26,22,4,"Pagurid crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.090909091,NA,NA,"Anomura","Decapoda"
"5714","haw","Actinopterygii","Chaetodontidae","Forcipiger longirostris","Forcipiger","longirostris",26,22,4,"Fish_frags","Chordata","Actinopterygii",NA,NA,NA,NA,0.045454545,NA,NA,"Actinopterygii","Actinopterygii"
"5715","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"5716","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Bluegreen algae","Cyanobacteria",NA,NA,NA,NA,NA,0.666666667,NA,NA,"Cyanobacteria","Cyanobacteria"
"5717","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,0.666666667,NA,NA,"Copepoda","Zooplankton"
"5718","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.666666667,NA,NA,"Zooplankton","Zooplankton"
"5719","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Harpacticoida","Arthropoda","Hexanauplia","Harpacticoida",NA,NA,NA,0.666666667,NA,NA,"Copepoda","Zooplankton"
"5720","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Hyperiid","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,0.5,NA,NA,"Amphipoda","Zooplankton"
"5721","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Gastropoda_planktonic","Mollusca","Gastropoda",NA,NA,NA,NA,0.166666667,NA,NA,"Gastropoda","Gastropoda"
"5722","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Eggs_planktonic",NA,NA,NA,NA,NA,NA,0.166666667,NA,NA,"Zooplankton","Zooplankton"
"5723","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Mysids","Arthropoda","Malacostraca","Mysida",NA,NA,NA,0.166666667,NA,NA,"Mysida","Zooplankton"
"5724","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys thompsoni","Hemitaurichthys","thompsoni",11,6,5,"Larvaceans","Chordata","Appendicularia",NA,NA,NA,NA,0.166666667,NA,NA,"Tunicata","Zooplankton"
"5725","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"5726","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Alcyonaria","Cnidaria","Anthozoa",NA,NA,NA,NA,0.3,NA,NA,"Octocorallia","Anthozoa"
"5727","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,0.8,NA,NA,"Copepoda","Zooplankton"
"5728","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.6,NA,NA,"Zooplankton","Zooplankton"
"5729","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Larvaceans","Chordata","Appendicularia",NA,NA,NA,NA,0.4,NA,NA,"Tunicata","Zooplankton"
"5730","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Bluegreen algae","Cyanobacteria",NA,NA,NA,NA,NA,0.3,NA,NA,"Cyanobacteria","Cyanobacteria"
"5731","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.2,NA,NA,"Hydrozoa","Medusozoa"
"5732","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Harpacticoida","Arthropoda","Hexanauplia","Harpacticoida",NA,NA,NA,0.3,NA,NA,"Copepoda","Zooplankton"
"5733","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Veliger_larvae","Mollusca","Gastropoda",NA,NA,NA,NA,0.2,NA,NA,"Zooplankton","Zooplankton"
"5734","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Penaeidae","Arthropoda","Malacostraca","Decapoda","Penaeidae",NA,NA,0.1,NA,NA,"Shrimp","Decapoda"
"5735","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Echinospira","Mollusca","Gastropoda",NA,NA,NA,NA,0.1,NA,NA,"Gastropoda","Gastropoda"
"5736","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Bivalvia","Mollusca","Bivalvia",NA,NA,NA,NA,0.1,NA,NA,"Bivalvia","Bivalvia"
"5737","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Foraminifera","Foraminifera",NA,NA,NA,NA,NA,0.1,NA,NA,"Foraminifera","Foraminifera"
"5738","haw","Actinopterygii","Chaetodontidae","Hemitaurichthys zoster","Hemitaurichthys","zoster",12,10,2,"Ostracoda","Arthropoda","Ostracoda",NA,NA,NA,NA,0.1,NA,NA,"Ostracoda","Zooplankton"
"5739","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"5740","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"5741","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.818181818,NA,NA,"Zooplankton","Zooplankton"
"5742","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Larvaceans","Chordata","Appendicularia",NA,NA,NA,NA,0.181818182,NA,NA,"Tunicata","Zooplankton"
"5743","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.272727273,NA,NA,"Ostracoda","Zooplankton"
"5744","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Lobster phyllosomes","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.272727273,NA,NA,"Zooplankton","Zooplankton"
"5745","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Mysids","Arthropoda","Malacostraca","Mysida",NA,NA,NA,0.181818182,NA,NA,"Mysida","Zooplankton"
"5746","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Caprellids","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,0.090909091,NA,NA,"Amphipoda","Zooplankton"
"5747","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Salps","Chordata","Thaliacea","Salpida","Salpidae",NA,NA,0.090909091,NA,NA,"Tunicata","Zooplankton"
"5748","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Shrimp_larvae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.090909091,NA,NA,"Zooplankton","Zooplankton"
"5749","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.090909091,NA,NA,"Hydrozoa","Medusozoa"
"5750","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Gammarids","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.090909091,NA,NA,"Amphipoda","Zooplankton"
"5751","haw","Actinopterygii","Chaetodontidae","Chaetodon kleinii","Chaetodon","kleinii",11,11,0,"Bluegreen algae","Cyanobacteria",NA,NA,NA,NA,NA,0.090909091,NA,NA,"Cyanobacteria","Cyanobacteria"
"5752","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Calanoida","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"5753","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Cyclopoida","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"5754","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Salps","Chordata","Thaliacea","Salpida","Salpidae",NA,NA,0.142857143,NA,NA,"Tunicata","Zooplankton"
"5755","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Hyperiid","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,0.428571429,NA,NA,"Amphipoda","Zooplankton"
"5756","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.428571429,NA,NA,"Zooplankton","Zooplankton"
"5757","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Larvaceans","Chordata","Appendicularia",NA,NA,NA,NA,0.142857143,NA,NA,"Tunicata","Zooplankton"
"5758","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Eggs_planktonic",NA,NA,NA,NA,NA,NA,0.285714286,NA,NA,"Zooplankton","Zooplankton"
"5759","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.142857143,NA,NA,"Ostracoda","Zooplankton"
"5760","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Harpacticoida","Arthropoda","Hexanauplia","Harpacticoida",NA,NA,NA,0.142857143,NA,NA,"Copepoda","Zooplankton"
"5761","haw","Actinopterygii","Chaetodontidae","Chaetodon miliaris","Chaetodon","miliaris",8,7,1,"Mysids","Arthropoda","Malacostraca","Mysida",NA,NA,NA,0.142857143,NA,NA,"Mysida","Zooplankton"
"5762","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Anthozoa","Cnidaria","Anthozoa",NA,NA,NA,NA,1,NA,NA,"Anthozoa","Anthozoa"
"5763","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,0.590909091,NA,NA,"Annelida","Worm"
"5764","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Hydroids","Cnidaria","Hydrozoa",NA,NA,NA,NA,0.590909091,NA,NA,"Hydrozoa","Medusozoa"
"5765","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Sipunculid_introverts","Sipuncula",NA,NA,NA,NA,NA,0.318181818,NA,NA,"Sipuncula","Worm"
"5766","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Opisthobranchia","Mollusca","Gastropoda",NA,NA,NA,NA,0.136363636,NA,NA,"Gastropoda","Gastropoda"
"5767","haw","Actinopterygii","Chaetodontidae","Chaetodon quadrimaculatus","Chaetodon","quadrimaculatus",26,22,4,"Caprellids","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,0.272727273,NA,NA,"Amphipoda","Zooplankton"
